,69,
568875460,0,
568890020,0,
568904576,36,
568920176,18,
568935776,70,
568951376,51,
568966976,53,
568982576,60,
568998176,65,
569013772,17,
569029376,0,
569043932,0,
569058500,0,
569073056,0,
569087616,26,
569103216,50,
569118816,72,
569134412,72,
569150016,63,
569165612,61,
569181216,52,
569196816,35,
569212416,0,
569226972,0,
569241532,0,
569256096,0,
569270656,22,
569286256,34,
569301852,50,
569317456,50,
569333056,53,
569348656,42,
569364252,36,
569379860,17,
569395452,0,
569410012,0,
569424576,0,
569439136,0,
569453696,0,
569468256,66,
569483852,62,
569499456,48,
569515056,44,
569530656,36,
569546256,0,
569560812,0,
569575372,0,
569589936,0,
569604496,0,
569619052,63,
569634652,70,
569650252,71,
569665856,52,
569681456,54,
569697056,58,
569712656,0,
569727216,0,
569741776,0,
569756332,0,
569770892,0,
569785456,35,
569801056,76,
569816652,68,
569832256,63,
569847856,48,
569863452,38,
569879056,0,
569893616,0,
569908176,0,
569922736,0,
569937296,10,
569952896,10,
569968492,22,
569984096,68,
569999696,57,
570015296,56,
570030896,62,
570046496,0,
570061056,0,
570075620,0,
570090172,0,
570104732,0,
570119292,26,
570134896,53,
570150496,57,
570166096,61,
570181696,43,
570197296,34,
570212892,50,
570228496,9,
570243052,0,
570257616,0,
570272176,0,
570286740,0,
570301296,70,
570316896,53,
570332496,63,
570348096,57,
570363692,55,
570379296,43,
570394896,0,
570409456,0,
570424012,0,
570438572,0,
570453136,49,
570468736,45,
570484336,70,
570499936,62,
570515536,60,
570531136,50,
570546736,46,
570562332,31,
570577936,22,
570593532,0,
570608092,0,
570622656,0,
570637216,41,
570652816,63,
570668416,34,
570684016,74,
570699612,65,
570715216,57,
570730816,46,
570746416,33,
570762016,0,
570776588,0,
570791140,0,
570805696,0,
570820256,0,
570834816,40,
570850416,66,
570866016,66,
570881612,32,
570897216,26,
570912820,19,
570928416,0,
570942976,0,
570957532,0,
570972092,0,
570986656,21,
571002256,49,
571017852,26,
571033452,60,
571049056,50,
571064652,50,
571080256,36,
571095856,11,
571111456,0,
571126016,0,
571140580,0,
571155132,0,
571169692,14,
571185292,65,
571200896,61,
571216496,28,
571232096,56,
571247696,53,
571263296,42,
571278896,9,
571293452,0,
571308012,0,
571322576,0,
571337136,0,
571351700,19,
571367296,52,
571382896,44,
571398496,52,
571414096,60,
571429696,37,
571445296,0,
571459856,0,
571474416,0,
571488972,0,
571503532,4,
571518096,69,
571533692,66,
571549296,54,
571564896,38,
571580496,54,
571596096,35,
571611692,4,
571626256,0,
571640820,0,
571655376,0,
571669936,32,
571685536,24,
571701132,37,
571716736,76,
571732336,73,
571747932,64,
571763532,57,
571779136,0,
571793696,0,
571808256,0,
571822812,0,
571837372,0,
571851936,0,
571866500,61,
571882096,69,
571897692,63,
571913292,46,
571928896,14,
571944496,0,
571959052,0,
571973612,0,
571988176,0,
572002736,46,
572018336,69,
572033936,44,
572049536,49,
572065136,45,
572080732,59,
572096332,61,
572111936,18,
572127536,0,
572142096,0,
572156652,0,
572171212,0,
572185776,40,
572201376,40,
572216976,61,
572232572,51,
572248172,54,
572263776,60,
572279376,50,
572294976,0,
572309544,0,
572324096,0,
572338660,0,
572353212,0,
572367772,9,
572382336,69,
572397936,47,
572413536,56,
572429136,55,
572444736,0,
572459300,0,
572473856,0,
572488412,0,
572502972,55,
572518576,43,
572534176,59,
572549772,50,
572565372,51,
572580976,60,
572596576,61,
572612176,54,
572627776,0,
572642344,0,
572656892,0,
572671452,0,
572686012,5,
572700572,69,
572716172,59,
572731776,26,
572747376,62,
572762976,62,
572778576,19,
572794176,21,
572809776,5,
572824332,0,
572838892,0,
572853456,0,
572868016,45,
572883616,59,
572899216,67,
572914816,67,
572930416,59,
572946016,54,
572961612,15,
572977216,0,
572991780,0,
573006336,0,
573020892,0,
573035452,0,
573050016,60,
573065612,77,
573081216,51,
573096816,43,
573112416,44,
573128016,37,
573143616,0,
573158176,0,
573172748,0,
573187296,0,
573201856,60,
573217456,53,
573233056,50,
573248656,72,
573264256,62,
573279852,31,
573295456,45,
573311056,0,
573325616,0,
573340176,0,
573354732,0,
573369292,0,
573383856,40,
573399456,61,
573415056,69,
573430656,59,
573446256,60,
573461856,49,
573477456,0,
573492012,0,
573506584,0,
573521136,0,
573535700,61,
573551292,0,
573565852,55,
573581452,58,
573597056,60,
573612656,54,
573628252,24,
573643856,0,
573658416,0,
573672976,0,
573687532,0,
573702092,0,
573716656,0,
573731216,0,
573745776,50,
573761376,58,
573776976,0,
573791536,0,
573806096,0,
573820652,0,
573835212,45,
573850816,3,
573865376,27,
573880976,46,
573896572,22,
573912176,48,
573927776,35,
573943376,0,
573957932,0,
573972504,0,
573987056,0,
574001616,0,
574016172,49,
574031772,66,
574047372,68,
574062976,48,
574078576,17,
574094176,0,
574108744,0,
574123300,0,
574137856,0,
574152412,0,
574166972,25,
574182576,37,
574198176,73,
574213776,53,
574229372,44,
574244976,27,
574260576,4,
574275132,0,
574289692,0,
574304268,0,
574318816,0,
574333376,64,
574348972,65,
574364576,33,
574380176,51,
574395776,32,
574411376,55,
574426976,0,
574441544,0,
574456096,0,
574470660,0,
574485212,27,
574500812,18,
574516416,21,
574532016,69,
574547616,56,
574563216,40,
574578816,53,
574594412,62,
574610016,0,
574624572,0,
574639144,0,
574653696,0,
574668256,0,
574682812,6,
574697372,53,
574712976,47,
574728576,30,
574744176,17,
574759772,16,
574775372,0,
574789932,0,
574804492,0,
574819056,0,
574833616,22,
574849216,56,
574864816,39,
574880416,64,
574896016,66,
574911616,39,
574927216,26,
574942812,0,
574957372,0,
574971944,0,
574986496,0,
575001056,10,
575016652,23,
575032252,77,
575047856,25,
575063456,45,
575079056,57,
575094652,43,
575110252,0,
575124812,0,
575139372,0,
575153936,0,
575168500,0,
575183052,47,
575198656,56,
575214256,63,
575229856,34,
575245456,47,
575261056,62,
575276656,28,
575292256,0,
575306824,0,
575321376,0,
575335936,0,
575350492,12,
575366096,27,
575381696,69,
575397296,58,
575412892,46,
575428492,27,
575444096,33,
575459692,39,
575475296,0,
575489852,0,
575504424,0,
575518976,0,
575533540,13,
575549132,57,
575564732,70,
575580332,52,
575595936,53,
575611536,34,
575627136,24,
575642736,0,
575657296,0,
575671856,0,
575686412,0,
575700972,0,
575715540,73,
575731136,30,
575746732,16,
575762336,51,
575777936,30,
575793532,48,
575809136,0,
575823696,0,
575838264,0,
575852816,0,
575867376,35,
575882976,61,
575898572,62,
575914176,22,
575929772,33,
575945376,42,
575960976,60,
575976576,0,
575991136,0,
576005700,0,
576020256,0,
576034828,0,
576049376,50,
576064976,42,
576080572,69,
576096172,31,
576111776,51,
576127376,43,
576142972,7,
576157532,0,
576172104,0,
576186660,0,
576201216,0,
576215772,16,
576231372,65,
576246976,34,
576262572,52,
576278176,33,
576293772,56,
576309372,4,
576323932,0,
576338492,0,
576353052,0,
576367628,0,
576382176,31,
576397772,59,
576413372,81,
576428976,58,
576444576,56,
576460176,26,
576475776,0,
576490332,0,
576504904,0,
576519456,0,
576534016,45,
576549612,57,
576565216,52,
576580816,62,
576596416,60,
576612012,44,
576627612,59,
576643216,0,
576657772,0,
576672332,0,
576686892,0,
576701464,6,
576716016,1,
576730576,58,
576746172,52,
576761772,57,
576777372,47,
576792976,17,
576808576,0,
576823132,0,
576837704,0,
576852260,0,
576866816,3,
576881372,63,
576896976,41,
576912576,50,
576928176,21,
576943776,31,
576959372,0,
576973936,0,
576988500,0,
577003060,0,
577017612,0,
577032172,5,
577046736,72,
577062336,53,
577077932,47,
577093536,16,
577109136,0,
577123696,0,
577138256,0,
577152816,0,
577167384,0,
577181936,40,
577197532,54,
577213136,74,
577228732,58,
577244332,59,
577259936,56,
577275536,59,
577291136,0,
577305696,0,
577320256,0,
577334816,0,
577349372,53,
577364972,20,
577380576,63,
577396176,67,
577411776,42,
577427372,58,
577442976,47,
577458576,39,
577474176,0,
577488732,0,
577503304,0,
577517856,0,
577532416,0,
577546972,49,
577562572,76,
577578176,29,
577593776,38,
577609376,26,
577624972,9,
577639536,0,
577654096,0,
577668660,0,
577683212,0,
577697772,0,
577712340,68,
577727936,58,
577743536,30,
577759136,12,
577774736,0,
577789292,0,
577803856,0,
577818412,0,
577832984,0,
577847540,30,
577863136,54,
577878736,57,
577894332,19,
577909936,33,
577925536,23,
577941136,0,
577955692,0,
577970260,0,
577984816,0,
577999376,42,
578014976,29,
578030572,41,
578046176,57,
578061776,48,
578077376,41,
578092976,35,
578108576,0,
578123140,0,
578137692,0,
578152252,0,
578166824,0,
578181376,50,
578196976,21,
578212576,29,
578228176,44,
578243776,41,
578259376,42,
578274976,4,
578289532,0,
578304100,0,
578318656,0,
578333216,51,
578348812,47,
578364424,6,
578378976,56,
578394572,38,
578410176,70,
578425772,54,
578441376,0,
578455940,0,
578470496,0,
578485056,0,
578499624,51,
578515216,15,
578530816,64,
578546416,50,
578562016,12,
578577616,53,
578593216,61,
578608816,38,
578624416,0,
578638976,0,
578653540,0,
578668096,0,
578682656,0,
578697228,60,
578712816,39,
578728416,59,
578744016,52,
578759612,57,
578775212,55,
578790816,14,
578806416,0,
578820972,0,
578835536,0,
578850096,0,
578864656,58,
578880252,48,
578895852,49,
578911456,32,
578927056,31,
578942652,24,
578958256,25,
578973856,0,
578988420,0,
579002976,0,
579017536,0,
579032104,13,
579047696,37,
579063296,50,
579078896,55,
579094492,42,
579110096,66,
579125692,49,
579141296,17,
579156896,0,
579171456,0,
579186016,0,
579200576,0,
579215132,27,
579230740,16,
579246336,19,
579261936,47,
579277532,32,
579293132,49,
579308736,41,
579324336,17,
579339936,0,
579354492,0,
579369060,0,
579383616,0,
579398176,0,
579412732,69,
579428332,57,
579443936,65,
579459536,64,
579475132,53,
579490732,0,
579505300,0,
579519860,0,
579534416,0,
579548976,22,
579564580,8,
579579136,69,
579594732,41,
579610336,49,
579625932,45,
579641536,25,
579657136,0,
579671700,0,
579686256,0,
579700816,0,
579715380,0,
579729936,71,
579745532,65,
579761136,2,
579775696,41,
579791296,36,
579806892,0,
579821452,0,
579836016,0,
579850580,0,
579865140,0,
579879692,62,
579895304,50,
579910896,66,
579926496,28,
579942092,33,
579957692,59,
579973296,0,
579987856,0,
580002416,0,
580016972,0,
580031544,0,
580046096,60,
580061692,68,
580077296,66,
580092892,54,
580108496,63,
580124096,20,
580139692,0,
580154252,0,
580168816,0,
580183380,0,
580197940,0,
580212492,67,
580228104,57,
580243696,43,
580259296,56,
580274896,16,
580290492,0,
580305056,0,
580319620,0,
580334176,0,
580348736,0,
580363304,4,
580377856,75,
580393456,60,
580409056,35,
580424652,6,
580439220,0,
580453776,0,
580468336,0,
580482896,0,
580497464,0,
580512012,63,
580527616,63,
580543212,38,
580558812,27,
580574412,54,
580590016,2,
580604576,0,
580619136,0,
580633696,0,
580648256,0,
580662820,69,
580678412,53,
580694024,71,
580709616,56,
580725216,43,
580740812,42,
580756412,45,
580772016,0,
580786576,0,
580801136,0,
580815696,0,
580830264,8,
580844816,29,
580860416,18,
580876016,43,
580891612,45,
580907216,35,
580922816,0,
580937376,0,
580951936,0,
580966496,0,
580981056,0,
580995616,34,
581011212,57,
581026824,42,
581042416,54,
581058016,54,
581073612,25,
581089216,46,
581104816,0,
581119376,0,
581133936,0,
581148496,0,
581163064,26,
581178656,68,
581194256,55,
581209856,61,
581225456,62,
581241056,52,
581256652,0,
581271212,0,
581285772,0,
581300336,0,
581314896,0,
581329460,57,
581345056,75,
581360656,76,
581376256,64,
581391856,58,
581407456,38,
581423056,0,
581437616,0,
581452176,0,
581466736,0,
581481296,0,
581495864,49,
581511456,67,
581527056,37,
581542652,50,
581558256,17,
581573856,20,
581589456,41,
581605052,0,
581619612,0,
581634172,0,
581648732,0,
581663292,70,
581678896,73,
581694496,69,
581710096,62,
581725696,59,
581741292,48,
581756892,18,
581772492,32,
581788096,0,
581802652,0,
581817212,0,
581831780,0,
581846336,0,
581860896,52,
581876492,30,
581892104,58,
581907696,51,
581923296,29,
581938896,0,
581953452,0,
581968016,0,
581982576,0,
581997136,29,
582012736,7,
582027304,36,
582042896,47,
582058496,46,
582074096,63,
582089692,28,
582105296,0,
582119856,0,
582134420,0,
582148976,0,
582163532,44,
582179136,53,
582194736,67,
582210332,63,
582225940,34,
582241536,31,
582257136,50,
582272736,3,
582287292,0,
582301856,0,
582316420,0,
582330976,0,
582345536,61,
582361140,71,
582376736,64,
582392336,56,
582407936,62,
582423532,46,
582439136,0,
582453700,0,
582468260,0,
582482816,0,
582497376,0,
582511936,62,
582527536,45,
582543132,73,
582558740,64,
582574336,51,
582589936,26,
582605536,0,
582620092,0,
582634656,0,
582649216,0,
582663776,0,
582678336,41,
582693940,67,
582709536,63,
582725136,29,
582740732,39,
582756336,24,
582771936,22,
582787536,0,
582802092,0,
582816652,0,
582831216,0,
582845776,41,
582861376,0,
582875932,53,
582891540,60,
582907136,55,
582922732,26,
582938336,0,
582952892,0,
582967460,0,
582982020,0,
582996576,60,
583012176,14,
583027776,31,
583043372,43,
583058976,50,
583074572,49,
583090184,56,
583105776,38,
583121376,0,
583135932,0,
583150492,0,
583165056,0,
583179616,64,
583195216,16,
583210816,52,
583226416,60,
583242016,59,
583257616,58,
583273212,41,
583288816,0,
583303376,0,
583317936,0,
583332500,0,
583347056,7,
583361616,61,
583377216,50,
583392812,53,
583408416,49,
583424016,46,
583439616,27,
583455216,0,
583469772,0,
583484332,0,
583498896,0,
583513456,0,
583528016,65,
583543616,48,
583559220,0,
583573776,36,
583589376,51,
583604976,0,
583619532,0,
583634096,0,
583648660,0,
583663216,33,
583678816,48,
583694416,24,
583710016,45,
583725616,33,
583741216,58,
583756816,62,
583772412,31,
583788016,32,
583803616,0,
583818172,0,
583832736,0,
583847296,0,
583861852,19,
583877452,0,
583892024,62,
583907612,59,
583923216,54,
583938816,17,
583954416,33,
583970016,0,
583984576,0,
583999136,0,
584013696,0,
584028256,34,
584043856,53,
584059456,59,
584075056,62,
584090656,44,
584106256,27,
584121856,14,
584137456,0,
584152012,0,
584166576,0,
584181136,0,
584195696,0,
584210256,60,
584225860,55,
584241452,44,
584257056,57,
584272656,19,
584288264,16,
584303856,0,
584318420,0,
584332972,0,
584347532,0,
584362096,23,
584377696,46,
584393296,46,
584408896,70,
584424496,60,
584440096,40,
584455696,48,
584471292,0,
584485852,0,
584500416,0,
584514976,0,
584529536,0,
584544096,40,
584559696,70,
584575292,77,
584590892,51,
584606496,33,
584622096,41,
584637696,0,
584652260,0,
584666812,0,
584681372,0,
584695936,11,
584711536,48,
584727136,61,
584742732,63,
584758336,68,
584773936,43,
584789536,58,
584805132,29,
584820744,38,
584836336,0,
584850900,0,
584865452,0,
584880012,0,
584894576,64,
584910176,68,
584925776,51,
584941376,6,
584955944,55,
584971536,49,
584987136,31,
585002736,0,
585017292,0,
585031856,0,
585046416,5,
585060976,0,
585075536,34,
585091140,36,
585106736,58,
585122336,56,
585137936,32,
585153544,10,
585169136,0,
585183696,0,
585198252,0,
585212812,0,
585227380,39,
585242976,61,
585258576,64,
585274176,61,
585289776,46,
585305376,38,
585320976,0,
585335536,0,
585350096,0,
585364656,0,
585379216,0,
